"","id","description","condition","3.81e-06","1.526e-05","6.104e-05","0.00024414","0.00097656","0.00390625","0.015625","0.0625","0.25","1","sumUniPeps","sumPSMs","countNum"
"6567","P20618","Proteasome subunit beta type-1 OS=Homo sapiens GN=PSMB1 PE=1 SV=2","NADPH.r2",1,0.963326215862146,0.986512334115513,0.937438119070397,0.957875196344424,0.914129188431647,0.955391223128461,0.962039937886507,0.971521585995665,1.02611218568665,13,56,17
"6568","Q99733-2","Isoform 2 of Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4","NADPH.r2",1,0.979797808829965,0.969039184692248,0.972575350470636,0.985882897477436,1.01547567993986,1.01075968304236,1.0156486220595,1.01825008405873,0.938107869142352,13,66,19
"6569","Q5JSH3","WD repeat-containing protein 44 OS=Homo sapiens GN=WDR44 PE=1 SV=1","NADPH.r2",1,1.01445874165266,0.99722479185939,1.00222476188954,0.990805182871937,1.02076143734732,1.00097431261717,1.0069384546564,1.02100019171458,0.98149861239593,33,50,39
"6570","Q9Y281","Cofilin-2 OS=Homo sapiens GN=CFL2 PE=1 SV=1","NADPH.r2",1,0.96434810195206,0.979707920125096,0.951105127448835,0.978718623421932,1.02943891951779,0.942758077754141,0.97468180596058,0.98874303087246,0.934801762114538,5,67,4
"6571","P11766","Alcohol dehydrogenase class-3 OS=Homo sapiens GN=ADH5 PE=1 SV=4","NADPH.r2",1,0.959747085862798,1.01111877953713,0.946806212949773,0.981636441525061,0.966895995243555,0.969215004179813,0.893068291545966,0.890947814546856,0.752482269503546,16,62,22
"6572","Q9UHX1-2","Isoform 2 of Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens GN=PUF60","NADPH.r2",1,0.964245200396508,0.975901134215032,0.957763914123266,0.988139784109346,0.997425309951017,0.988494791790328,0.985974126052778,0.949578828905637,0.946476360392507,22,58,29
"6573","Q9UKY7","Protein CDV3 homolog OS=Homo sapiens GN=CDV3 PE=1 SV=1","NADPH.r2",1,1.01118343144856,1.02895204109031,1.01890757150643,0.994141629555291,1.03027589680452,1.01594648377812,1.02927997893905,0.997893905489009,0.991588785046729,9,56,24
"6574","P12004","Proliferating cell nuclear antigen OS=Homo sapiens GN=PCNA PE=1 SV=1","NADPH.r2",1,0.983233107901175,0.998085989442721,1.00406995108376,1.01594291322917,1.01787531656055,0.991010910894362,1.01415873369333,1.0174038300952,1.04841897233202,16,60,24
"6575","Q10567","AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1 PE=1 SV=2","NADPH.r2",1,1.16437989267825,1.00336476755555,1.14522889715215,1.16840794298762,1.25586455954071,0.880536827250989,0.97244163722311,0.999678483270759,0.911512027491409,1,61,1
"6576","A0AVT1","Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1","NADPH.r2",1,0.977989607480883,1.01191985472133,1.01085040793176,0.969310736263518,0.932852396098012,0.991991139292873,0.995639514634792,0.980691269277385,1.04945598417409,33,57,38
"6577","Q99598","Translin-associated protein X OS=Homo sapiens GN=TSNAX PE=1 SV=1","NADPH.r2",1,1.02199859862039,1.04380783754997,1.03519994519841,1.01572673545027,1.06061198498525,1.03087402814823,1.04485057108822,1.02042478753116,0.989738805970149,15,43,20
"6578","P20042","Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens GN=EIF2S2 PE=1 SV=2","NADPH.r2",1,0.979429013964069,1.02265016498943,1.01063985677606,0.980063748490428,0.988141710678937,1.03638151425762,1.03440202011809,1.01668714351003,1.04326450344149,27,57,32
"6579","Q96PZ0","Pseudouridylate synthase 7 homolog OS=Homo sapiens GN=PUS7 PE=1 SV=2","NADPH.r2",1,0.994405583849572,1.02113187020249,1.00745806020891,0.992078437667863,1.0103068931135,1.01849195994137,1.0031961162868,1.00433882041097,0.97608095676173,31,56,39
"6580","P54577","Tyrosine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=YARS PE=1 SV=4","NADPH.r2",1,0.986052580228972,1.0405682696379,1.03954967947612,0.98788515556318,0.94858206908866,1.01363800175739,1.02784202552911,1.06168962657736,1.12992545260916,35,70,43
"6581","P49189","4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3","NADPH.r2",1,1.01324759224763,1.01988724127278,1.01226054089586,0.990078786110301,1.00234313980734,1.00008610238607,1.00294447846499,0.961240267693115,0.961050724637681,21,53,28
"6582","Q9NWH9","SAFB-like transcription modulator OS=Homo sapiens GN=SLTM PE=1 SV=2","NADPH.r2",1,1.00342711211006,1.01051298558886,1.01238191021054,0.981044110866335,1.00490812268593,1.02293341653847,1.02452066086084,0.999088999646735,1.01240458015267,30,52,31
"6583","O00231-2","Isoform 2 of 26S proteasome non-ATPase regulatory subunit 11 OS=Homo sapiens GN=PSMD11","NADPH.r2",1,1.00566123972786,0.990739889765092,1.01040880584975,1.00040430177084,0.960497910573663,0.96104511641183,0.967647839461856,0.927974706440683,0.983317886932345,22,59,27
"6584","P00367","Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens GN=GLUD1 PE=1 SV=2","NADPH.r2",1,1.03322293182273,1.04905627853925,1.03858482374971,0.996756876330728,1.00411302174932,0.832951948920971,0.415303672140751,0.3421236660694,0.312242495585639,9,54,32
"6585","P50579","Methionine aminopeptidase 2 OS=Homo sapiens GN=METAP2 PE=1 SV=1","NADPH.r2",1,1.03560029273178,1.04128757717762,1.03010069053631,1.01355515644201,1.08135840994068,1.06681304557382,1.08878308977496,1.04145435996259,0.996244131455399,4,63,28
"6586","P61289-2","Isoform 2 of Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3","NADPH.r2",1,1.0176135080662,1.02382090110619,1.02257812035588,1.01624284218952,1.01041037191672,0.99730526389228,1.00496188138002,0.994577557085633,0.973394495412844,16,61,22
"6587","Q96K76-4","Isoform 4 of Ubiquitin carboxyl-terminal hydrolase 47 OS=Homo sapiens GN=USP47","NADPH.r2",1,0.971965849950886,0.970475552326502,0.972460707298541,0.942571901318114,0.896959543516844,0.934367638126736,0.937648420532428,0.954728370221328,0.979686057248384,39,50,41
"6588","P30040","Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4","NADPH.r2",1,0.98303651909983,1.01023604516907,1.0033091207452,0.992388736830265,1.02448733817282,1.00563261606871,0.998799625811979,1.00736542157976,0.987895716945996,9,55,16
"6589","Q14C86-6","Isoform 6 of GTPase-activating protein and VPS9 domain-containing protein 1 OS=Homo sapiens GN=GAPVD1","NADPH.r2",1,1.02500857095019,0.989364049605014,1.00074932780888,1.02256051030192,0.971526335084932,0.960033551715091,1.00028105138769,0.977301124531445,1.03109815354713,35,48,38
"6590","Q9BQ52","Zinc phosphodiesterase ELAC protein 2 OS=Homo sapiens GN=ELAC2 PE=1 SV=2","NADPH.r2",1,0.993639849368371,0.986252844700384,0.972480515032675,0.996118332420844,0.991234762372597,0.976187820850163,0.976904506784059,0.96670213766559,0.97250229147571,32,57,36
"6591","Q07866-3","Isoform G of Kinesin light chain 1 OS=Homo sapiens GN=KLC1","NADPH.r2",1,1.00089055859977,1.0263749605266,0.876063544293058,0.925383570515649,0.935149342646901,0.921475259194799,0.840216820421533,0.873676731610843,0.906063193851409,1,56,1
"6592","P31947","14-3-3 protein sigma OS=Homo sapiens GN=SFN PE=1 SV=1","NADPH.r2",1,0.993354571023529,1.05595994709745,0.989910878304113,0.986433877092837,0.992898544547915,1.03933872779183,1.03250964863917,1.02943819500634,0.943950177935943,3,101,3
"6593","Q07866-6","Isoform N of Kinesin light chain 1 OS=Homo sapiens GN=KLC1","NADPH.r2",1,0.999436866901234,1.01588005508735,1.00341434367494,1.00001254469046,1.00383345458615,0.998155715859422,1.0062226317406,0.961236578348596,0.991588785046729,2,56,37
"6594","P23396","40S ribosomal protein S3 OS=Homo sapiens GN=RPS3 PE=1 SV=2","NADPH.r2",1,1.00791465370813,1.02167242157931,1.00273489902146,0.984812352535597,0.953089109246164,1.00662263522109,0.983133990875823,1.02278894858311,1,23,72,29
"6595","P62191","26S protease regulatory subunit 4 OS=Homo sapiens GN=PSMC1 PE=1 SV=1","NADPH.r2",1,0.997665038729292,1.01767793132133,1.02146856184466,0.982640320947846,1.03814716934845,1.03548441914311,1.0373916996704,1.01243775502175,0.987895716945996,23,78,31
"6596","P05198","Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens GN=EIF2S1 PE=1 SV=3","NADPH.r2",1,1.00460931653005,1.01073554920069,1.01690043784824,1.01540751573395,1.010187795615,1.02724105280289,1.02333351601176,1.02700541772033,1.03210116731518,28,66,39
"6597","P60891","Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens GN=PRPS1 PE=1 SV=2","NADPH.r2",1,1.00303890399813,1.01765102367512,1.00941354443711,1.0080425980365,1.03058346117682,1.08263284416931,1.0826853684088,1.10867165804746,1.09607438016529,10,52,23
"6598","Q01469","Fatty acid-binding protein, epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=3","NADPH.r2",1,1.00892993915286,0.978889918648955,0.950088951561561,0.96237543217409,0.954564699801499,0.96326032534121,1.0022599016197,0.94546618554301,0.974288337924702,10,44,17
"6599","O43765","Small glutamine-rich tetratricopeptide repeat-containing protein alpha OS=Homo sapiens GN=SGTA PE=1 SV=1","NADPH.r2",1,0.982202282237427,0.998070130382512,0.998659866246845,1.00388129700008,1.10050982372604,1.04917960816651,1.08692705092671,1.04031114397227,1.06526104417671,12,51,20
"6600","P0CL80","G antigen 12F OS=Homo sapiens GN=GAGE12F PE=3 SV=1","NADPH.r2",1,1.07655234919174,1.02208449922531,1.00698109218441,1.03090339950276,1.063994850989,1.00670872773184,1.05788525136745,1.01529812270938,1.01823416506718,2,113,6
"6601","Q5JRX3","Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1 PE=1 SV=3","NADPH.r2",1,0.994778909542494,0.996177351546655,0.994947882430275,0.992354829296761,1.03879198125488,1.05030216197351,1.05550520514391,1.03479718893069,1.02512077294686,39,60,43
"6602","P22681","E3 ubiquitin-protein ligase CBL OS=Homo sapiens GN=CBL PE=1 SV=2","NADPH.r2",1,1.00696920746421,0.980707899471188,0.998465490407826,1.00463876825898,0.994931093694963,1.00466373574144,0.991389636840652,1.03646234021778,0.975183823529412,21,35,27
"6603","P62316","Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens GN=SNRPD2 PE=1 SV=1","NADPH.r2",1,1.02708382883572,1.02233001243203,1.01299562378366,1.01448388545688,1.02960906508999,0.990239827698753,1.02897046033069,0.995484058570628,1.02909796314258,2,71,18
"6604","P35606","Coatomer subunit beta' OS=Homo sapiens GN=COPB2 PE=1 SV=2","NADPH.r2",1,1.0115320737753,0.987342414970737,0.986612029941714,1.02034437016509,0.990484783856944,1.0038618082787,0.980095182969966,0.994655801738021,1.03816046966732,32,53,39
"6605","P29144","Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4","NADPH.r2",1,0.961486080596852,0.973290681335765,0.988643489166028,0.969783193641172,0.958083832335329,0.98066268332428,0.965934964626468,0.970039592393068,0.977880184331797,42,66,50
"6606","P00491","Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2","NADPH.r2",1,0.996811926493299,0.98388158385572,0.966439607908291,0.9739347588575,0.928866774501087,0.925727977036669,0.970965926747125,0.920941570712288,0.949016100178891,15,65,23
"6607","Q93008","Probable ubiquitin carboxyl-terminal hydrolase FAF-X OS=Homo sapiens GN=USP9X PE=1 SV=3","NADPH.r2",1,0.975167384402603,0.992555496917774,0.985158987840153,0.961113856277013,0.901412459331105,0.944943107523414,0.939948982493907,0.934179166330696,0.988816402609506,41,55,44
"6608","P30043","Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3","NADPH.r2",1,1.02386488175105,0.972880285185687,1.0043803237314,1.07050750320489,1.1499472964184,1.5797767049743,2.52442545409787,3.8807112336943,3.97378277153558,11,49,17
"6609","Q08J23","tRNA (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2","NADPH.r2",1,1.0319564459418,0.980657119794314,1.00841635894935,0.99487211208363,0.97450260768785,0.982509505703422,1.00413578243655,0.958993592893768,0.977880184331797,29,61,36
"6610","Q9NY27","Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Homo sapiens GN=PPP4R2 PE=1 SV=3","NADPH.r2",1,0.981325493615464,1.00162839040601,0.990126109604326,1.06036835510393,0.995196308150961,0.995922190995757,0.980965303043038,0.972502534387913,0.904518329070759,19,51,27
"6611","Q9UPU5","Ubiquitin carboxyl-terminal hydrolase 24 OS=Homo sapiens GN=USP24 PE=1 SV=3","NADPH.r2",1,0.988600489372931,0.975410955563143,0.971740366033875,0.984528435181915,0.956901985502679,0.950927223000467,0.966078576723499,0.957645875251509,0.930701754385965,49,57,48
"6612","P46379-3","Isoform 3 of Large proline-rich protein BAG6 OS=Homo sapiens GN=BAG6","NADPH.r2",1,1.01399518728376,0.99438713143815,1.02181607835351,1.01947945653953,0.976143398006988,0.970885439331141,0.983151441481912,0.983240908867841,0.9953095684803,28,61,34
"6613","P33991","DNA replication licensing factor MCM4 OS=Homo sapiens GN=MCM4 PE=1 SV=5","NADPH.r2",1,0.991165656182511,0.967463037488104,0.973292069520344,1.0018081553598,1.00671140939597,1.01727066920881,0.993477644389829,1.00387849628934,1.01725790987536,30,48,34
"6614","P10768","S-formylglutathione hydrolase OS=Homo sapiens GN=ESD PE=1 SV=2","NADPH.r2",1,0.988778758894679,0.995345330806579,0.99608430579285,0.998146849644396,1.00098310841005,1.02993941887521,0.987775033284283,1.0783572704886,0.989738805970149,8,45,10
"6615","Q99590","Protein SCAF11 OS=Homo sapiens GN=SCAF11 PE=1 SV=2","NADPH.r2",1,1.01493922681316,1.0318595748959,1.02138662088437,1.01643897634182,1.04026222850561,1.04117347345508,1.03093455904066,1.01504744052281,0.96718322698268,34,53,37
"6616","P48739-3","Isoform 3 of Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens GN=PITPNB","NADPH.r2",1,1.00449168122304,1.00651510209294,1.00603303691012,0.987514528889056,1.0303415515338,0.996303927607961,1.03922941747318,1.00635095489136,0.987895716945996,17,68,28
"6617","O94788","Retinal dehydrogenase 2 OS=Homo sapiens GN=ALDH1A2 PE=1 SV=3","NADPH.r2",1,1.0106868426682,0.978644260210643,1.00174868191655,0.996007136182143,1.0397413546811,1.01751011658602,1.03778268442201,1.06725846804292,1.03310613437196,18,68,27
"6618","O15067","Phosphoribosylformylglycinamidine synthase OS=Homo sapiens GN=PFAS PE=1 SV=4","NADPH.r2",1,0.974782133090246,0.96799093811142,0.989030957523398,0.964152125279642,0.947305389221557,0.959153358681876,0.953520709441836,0.92586452045607,0.943111111111111,30,54,34
"6619","Q13435","Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=2","NADPH.r2",1,0.982527955180644,1.00406359164469,1.0092585600145,0.992591301316134,1.00288932624262,1.04594075126395,1.03811962685202,1.08300653069265,1.05994005994006,34,64,40
"6620","P43686","26S protease regulatory subunit 6B OS=Homo sapiens GN=PSMC4 PE=1 SV=2","NADPH.r2",1,1.01255498057266,0.990526011621802,0.987212467869491,0.967361625028709,0.960246806766695,0.979996457950816,0.986854460093897,0.945577457138267,1.00855513307985,24,71,31
"6621","P61201-2","Isoform 2 of COP9 signalosome complex subunit 2 OS=Homo sapiens GN=COPS2","NADPH.r2",1,1.02549816124862,1.01141917773463,1.00204382888913,0.996223237298084,1.00208328589968,1.00666302823519,1.00186365340331,0.965255410791747,1.00855513307985,20,54,26
"6622","O43768-4","Isoform 4 of Alpha-endosulfine OS=Homo sapiens GN=ENSA","NADPH.r2",1,1.00199440407628,1.02602316781577,1.01837725814305,0.983434845016876,1.07819043992939,1.06753628284871,1.08382859779098,1.03495539712262,1.02215799614644,9,49,17
"6623","P02545","Prelamin-A/C OS=Homo sapiens GN=LMNA PE=1 SV=1","NADPH.r2",1,1.00971770051077,1.00858819894964,1.014374850012,1.01152657931181,1.04235972499446,1.01992475908826,1.04846759569764,1.04457219507521,1.12275132275132,30,51,31
"6624","P36578","60S ribosomal protein L4 OS=Homo sapiens GN=RPL4 PE=1 SV=5","NADPH.r2",1,0.972879250694344,1.01854832736253,1.00177459487452,0.978609835550846,0.930449043433601,1.00678369984954,1.00224400333123,1.03431701319025,1.03411306042885,21,66,29
"6625","Q13838-2","Isoform 2 of Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B","NADPH.r2",1,0.992015308296384,1.00379027550603,0.994499476869046,0.999524687719832,1.00040711777578,1.0104158812568,1.01760629879371,0.995913155989763,1.00188857412653,7,57,26
"6626","P78417","Glutathione S-transferase omega-1 OS=Homo sapiens GN=GSTO1 PE=1 SV=2","NADPH.r2",1,1.01836313533694,1.03154787114335,1.04415050237664,1.04697986577181,1.06192967792904,1.06032940988302,1.06327435614323,1.04891394254629,1.01434034416826,1,80,21
"6627","O75153","Clustered mitochondria protein homolog OS=Homo sapiens GN=CLUH PE=1 SV=2","NADPH.r2",1,1.00759125051044,0.992744245341967,1.01663946522287,0.980655349388078,0.958761210610453,0.984673881251828,0.976137488581565,0.965300399683167,0.960180995475113,37,56,38
"6628","P49721","Proteasome subunit beta type-2 OS=Homo sapiens GN=PSMB2 PE=1 SV=1","NADPH.r2",1,0.999060374447795,1.014443573109,0.998106974971414,0.992972759573628,0.995746064432222,0.974700204738227,0.975244407622204,0.948538288554858,0.960180995475113,8,50,16
"6629","P62701","40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2","NADPH.r2",1,0.98591069399376,1.03622075234553,1.01523713719341,0.995757758835814,0.966901812812731,1.03131115459883,1.00616668044798,1.02770438679041,1.03816046966732,20,68,25
"6630","P99999","Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2","NADPH.r2",1,0.926069297905178,0.98819222051955,0.958748369437376,0.910146853611536,0.971127052825043,1.03761246847118,0.992716961837029,1.11003346813555,1.05049504950495,10,56,12
"6631","O75822","Eukaryotic translation initiation factor 3 subunit J OS=Homo sapiens GN=EIF3J PE=1 SV=2","NADPH.r2",1,0.96862305121193,0.951254326972585,0.935988813202636,0.922595078299776,0.913557500383848,0.981349322413961,0.959020103527146,1.02900737759893,0.906837606837607,4,40,24
"6632","P11413-2","Isoform Long of Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD","NADPH.r2",1,1.06725796765846,1.02116962198045,1.05372954049932,1.12967969719139,1.23000444608414,1.39126556502622,1.4748251488923,1.59385698074704,1.67614533965245,31,66,41
"6633","Q14103-4","Isoform 4 of Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens GN=HNRNPD","NADPH.r2",1,1.03448250936676,1.03252236325852,1.10403802057069,1.03037577979481,1.0940673718642,1.0742851878528,1.08945254493185,1.12409523218607,0.934801762114538,2,77,4
"6634","P63010-2","Isoform 2 of AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1","NADPH.r2",1,0.976953601540755,1.03366032035011,1.01181495984772,1.00866309521439,1.0458311862921,1.04352314652887,1.04444537319532,1.04104150123292,1.04945598417409,2,52,10
"6635","Q9NVA2","Septin-11 OS=Homo sapiens GN=SEPT11 PE=1 SV=3","NADPH.r2",1,0.99885931002881,1.01153937015028,1.00818886360749,1.02365143739009,1.03482873824543,1.03315474132965,1.03962742587432,1.00311225642626,0.945632798573975,8,70,17
"6636","P62714","Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform OS=Homo sapiens GN=PPP2CB PE=1 SV=1","NADPH.r2",1,1.14422067824395,1.03475440222428,1.11549517215093,1.08327223506852,1.22732476224023,1.09872351982618,1.12472383319525,1.11357113267842,1.11449579831933,1,50,2
"6637","Q16401","26S proteasome non-ATPase regulatory subunit 5 OS=Homo sapiens GN=PSMD5 PE=1 SV=3","NADPH.r2",1,0.983004775476765,0.988233361879847,0.961936462804495,0.965569134798597,0.90862578640188,0.911313334112583,0.912795761913252,0.913201632944139,0.959312839059674,22,57,28
"6638","Q9Y2Z0","Protein SGT1 homolog OS=Homo sapiens GN=SUGT1 PE=1 SV=3","NADPH.r2",1,1.00165560304677,1.00270951517978,0.992021020483966,0.969813924800459,1.00213585567718,0.995519604756484,1.00481359494547,0.980484362041219,0.965423111919927,22,55,32
"6639","P62993","Growth factor receptor-bound protein 2 OS=Homo sapiens GN=GRB2 PE=1 SV=1","NADPH.r2",1,1.00216871348662,1.00099082288107,1.00604523615078,0.990712233830141,1.05092119024906,1.00382417550338,1.03515539815991,0.970336413876734,1.01823416506718,15,59,23
"6640","P24752","Acetyl-CoA acetyltransferase, mitochondrial OS=Homo sapiens GN=ACAT1 PE=1 SV=1","NADPH.r2",1,0.992275584128964,1.01785278766889,1.0136552233716,0.98990765504365,0.944492593759849,0.98589332170731,0.965522079847506,0.97587309571716,0.99718045112782,18,42,23
"6641","P62424","60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2","NADPH.r2",1,1.03324792431447,1.01932470004759,1.02787344580001,0.99341815449198,0.980134325942709,1.02027577550391,1.0163838889191,1.07796877791848,1.02413127413127,13,47,21
"6642","Q04637-5","Isoform D of Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1","NADPH.r2",1,0.996355337332864,1.01981210038711,0.975161987041037,1.01485232476437,1.0554702868631,1.00823084103169,1.03138760359994,1.01677029687148,0.957581227436823,3,76,2
"6643","Q99439","Calponin-2 OS=Homo sapiens GN=CNN2 PE=1 SV=4","NADPH.r2",1,1.00165117437554,1.0092867897096,0.988756252659639,1.00416656271051,1.03816530507758,1.03728426647066,1.04463497216259,0.960939428391913,0.986059479553903,11,41,21
"6644","O95757","Heat shock 70 kDa protein 4L OS=Homo sapiens GN=HSPA4L PE=1 SV=3","NADPH.r2",1,0.992225514718119,1.00633260352245,1.00881880403246,0.983267194557724,0.94701604964458,0.98188131770979,0.975202227595058,0.963859450983832,0.963669391462307,33,55,39
"6645","Q15424-3","Isoform 3 of Scaffold attachment factor B1 OS=Homo sapiens GN=SAFB","NADPH.r2",1,0.964857188926335,1.00519713232561,1.00334092361928,0.958050752829723,0.932286040877964,0.977336138986369,0.94191888047491,0.972187767586253,0.92907180385289,20,56,30
"6646","Q07021","Complement component 1 Q subcomponent-binding protein, mitochondrial OS=Homo sapiens GN=C1QBP PE=1 SV=1","NADPH.r2",1,0.941409162229682,1.01285987485431,0.970676421323277,0.960293400344523,0.990062193919429,1.02217880866514,0.99684102776734,1.07951388181897,0.97608095676173,5,34,6
"6647","Q58FF6","Putative heat shock protein HSP 90-beta 4 OS=Homo sapiens GN=HSP90AB4P PE=5 SV=1","NADPH.r2",1,0.886263235397237,0.933200256647894,0.926344353990142,0.915308405241291,0.882849685244895,0.962754820169269,1.02782277711855,1.05627906633943,1.2954822954823,2,97,3
"6648","P67775","Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Homo sapiens GN=PPP2CA PE=1 SV=1","NADPH.r2",1,1.01376554499051,1.00085568376574,0.980381408916368,0.988139784109346,0.962837928068929,0.954532041258653,0.961324772901459,1.00011936022917,0.946476360392507,2,50,24
"6649","Q9Y4E8","Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens GN=USP15 PE=1 SV=3","NADPH.r2",1,1.01641378045557,1.00695545038598,1.01266821731185,1.02116675271038,0.996232387296413,0.999925004312252,1.01897102536322,0.994981724667532,1.04635108481262,1,56,36
"6650","P35612","Beta-adducin OS=Homo sapiens GN=ADD2 PE=1 SV=3","NADPH.r2",1,1.04057536297571,1.01302675247617,1.02237653389963,1.02455850924225,1.02839014708014,1.01869277991376,1.02085223944536,1.01953902184054,0.987895716945996,26,53,37
"6651","P13797","Plastin-3 OS=Homo sapiens GN=PLS3 PE=1 SV=4","NADPH.r2",1,0.92583824939425,0.994931979812434,0.939793417562864,0.960183607469486,1.04464645837858,0.978021631631829,1.05025858084604,0.969857486890253,1.09948186528497,3,55,3
"6652","Q13620-1","Isoform 2 of Cullin-4B OS=Homo sapiens GN=CUL4B","NADPH.r2",1,1.02633907665746,1.02281718633781,1.01438239602623,1.02018330613597,0.998095217243757,1.00373276982643,1.00218949283759,0.999904362187752,0.969835466179159,26,60,39
"6653","P26641-2","Isoform 2 of Elongation factor 1-gamma OS=Homo sapiens GN=EEF1G","NADPH.r2",1,0.9748546804153,1.00772320049428,0.992892204987237,1.00074958598449,0.937216476138632,0.966335818807302,0.944987907241428,0.946152238103948,0.918614718614719,21,75,27
"6654","P00352","Retinal dehydrogenase 1 OS=Homo sapiens GN=ALDH1A1 PE=1 SV=2","NADPH.r2",1,0.990603551128747,1.02570292482146,0.982332295769279,0.99982727990525,1.00552571327932,1.03413141634981,1.02404290941729,1.06450190111256,0.975183823529412,18,50,27
"6655","Q9Y4E8-3","Isoform 3 of Ubiquitin carboxyl-terminal hydrolase 15 OS=Homo sapiens GN=USP15","NADPH.r2",1,0.900306703904528,0.950313666557126,1.00235773966768,0.914543169603466,0.956056015459122,0.990924136155,1.02518844808559,0.922416971951229,1.05677290836653,1,56,1
"6656","Q7L576","Cytoplasmic FMR1-interacting protein 1 OS=Homo sapiens GN=CYFIP1 PE=1 SV=1","NADPH.r2",1,0.982912285387478,0.946043852037253,0.959633929922549,1.03919976061215,1.05235389094423,1.02636369507479,1.01723532988447,1.02939291801766,1.12632696390658,34,49,37
"6657","P14317","Hematopoietic lineage cell-specific protein OS=Homo sapiens GN=HCLS1 PE=1 SV=3","NADPH.r2",1,1.00016622875221,1.0216013374766,1.02965633337568,0.996683774180813,1.15372196782905,1.07851711026616,1.10682500230139,1.07137826961771,1.04019607843137,22,48,25
"6658","Q9NZ63","Uncharacterized protein C9orf78 OS=Homo sapiens GN=C9orf78 PE=1 SV=1","NADPH.r2",1,1.00776522191338,1.02081274665652,1.03605195028106,1.01330217850952,1.06079232263949,1.02749369583907,1.06154543152957,1.0307826143236,1.00378429517502,21,66,28
"6659","P15170-3","Isoform 3 of Eukaryotic peptide chain release factor GTP-binding subunit ERF3A OS=Homo sapiens GN=GSPT1","NADPH.r2",1,0.992219731625073,1.03348911193054,1.01171821147925,1.02258215866669,1.03304030237398,1.03336916030064,1.06084354828736,1.03213505959771,1.07497467071935,12,62,31
"6660","Q96HE7","ERO1-like protein alpha OS=Homo sapiens GN=ERO1A PE=1 SV=2","NADPH.r2",1,1.01228795356196,1.01438468285165,0.985436682306795,1.01087711177968,1.04188175373391,1.01245757032764,1.02750076448474,0.997698836698351,1.01628352490421,14,41,22
"6661","P43034","Platelet-activating factor acetylhydrolase IB subunit alpha OS=Homo sapiens GN=PAFAH1B1 PE=1 SV=2","NADPH.r2",1,0.985850467439915,1.02842894216813,1.0095457593559,0.995707590268785,1.01300826359035,1.008770198456,1.03614885526019,0.987092979029909,1.03917727717924,19,55,23
"6662","P07384","Calpain-1 catalytic subunit OS=Homo sapiens GN=CAPN1 PE=1 SV=1","NADPH.r2",1,1.04133597068875,1.04054054054054,0.993987508026385,1.05102225907595,1.05093866321411,1.07056424974676,1.072585059909,1.05272853336234,1.02413127413127,27,65,37
"6663","P63010-3","Isoform 3 of AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1","NADPH.r2",1,0.956276958934248,1.09110657257801,1.16380642465696,0.995541755682716,1.14443579575751,1.03471673587571,1.06968154886329,1.13191431083945,1.08597748208802,1,50,1
"6664","P24928","DNA-directed RNA polymerase II subunit RPB1 OS=Homo sapiens GN=POLR2A PE=1 SV=2","NADPH.r2",1,0.990337924327892,0.992049854141454,0.982017255842731,0.996378905651031,0.994496069372678,0.979010604956999,0.985987276912795,0.961243736584711,0.932337434094903,51,71,54
